id,name,normalized_name,entity_type,language,country,confidence,source_count,metadata_json,created_at,updated_at
24097,Betriebswirt IHK,betriebswirt ihk,exam,de,DE,0.65,2,"{'domain': 'beruf', 'priority': 80, 'entity_type_hint': 'exam'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24114,online banking für senioren,online banking fuer senioren,topic,de,DE,0.6,1,"{'domain': 'senioren', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 80, 'subdomain': 'senioren_sub_3', 'risk_level': 'medium', 'format_hint': 'ratgeber', 'macro_domain': 'senioren', 'micro_domain': 'online banking für senioren', 'problem_hint': 'sicher online überweisungen tätigen', 'audience_hint': 'senioren', 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24115,Menschen ab 60,menschen ab 60,audience,de,DE,0.6,1,"{'domain': 'senioren', 'priority': 80, 'entity_type_hint': 'audience'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24116,Menschen mit Arthrose,menschen mit arthrose,audience,de,DE,0.6,1,"{'domain': 'pflege', 'priority': 80, 'entity_type_hint': 'audience'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24117,Krebspatienten,krebspatienten,audience,de,DE,0.6,1,"{'domain': 'gesundheit', 'priority': 80, 'entity_type_hint': 'audience'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24118,Kreative Selbstständige,kreative selbststaendige,audience,de,DE,0.6,1,"{'null': ""['kreativ', 'de', 'DE', '']"", 'domain': 'business', 'priority': 80, 'entity_type_hint': 'audience'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24119,Schüler,schueler,audience,de,DE,0.6,1,"{'domain': 'bildung', 'priority': 80, 'entity_type_hint': 'audience'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24120,bewerbungsschreiben vorlagen für fachkräfte,bewerbungsschreiben vorlagen fuer fachkraefte,topic,de,DE,0.6,1,"{'domain': 'karriere', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 80, 'subdomain': 'karriere_sub_3', 'risk_level': 'low', 'format_hint': 'vorlagenbuch', 'macro_domain': 'karriere', 'micro_domain': 'bewerbungsschreiben vorlagen für fachkräfte', 'problem_hint': 'anschreiben die überzeugen', 'audience_hint': 'fachkraefte', 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24123,haushaltsbuch für anfänger,haushaltsbuch fuer anfaenger,topic,de,DE,0.6,1,"{'domain': 'finanzen', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 80, 'subdomain': 'finanzen_sub_2', 'risk_level': 'low', 'format_hint': 'arbeitsbuch', 'macro_domain': 'finanzen', 'micro_domain': 'haushaltsbuch für anfänger', 'problem_hint': 'einnahmen und ausgaben tracken', 'audience_hint': 'anfaenger', 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24121,Mechatroniker,mechatroniker,profession,de,DE,0.65,2,"{'domain': 'handwerk', 'priority': 80, 'entity_type_hint': 'profession'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24124,steuererklärung checkliste für freelancer,steuererklaerung checkliste fuer freelancer,topic,de,DE,0.6,1,"{'domain': 'business', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 80, 'subdomain': 'business_sub_4', 'risk_level': 'medium', 'format_hint': 'checkliste', 'macro_domain': 'business', 'micro_domain': 'steuererklärung checkliste für freelancer', 'problem_hint': 'alle belege rechtzeitig sammeln', 'audience_hint': 'freelancer', 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24125,notion planer für selbstständige,notion planer fuer selbststaendige,topic,de,DE,0.6,1,"{'domain': 'software', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 80, 'subdomain': 'software_sub_3', 'risk_level': 'low', 'format_hint': 'planer', 'macro_domain': 'software', 'micro_domain': 'notion planer für selbstständige', 'problem_hint': 'projekte und aufgaben organisieren', 'audience_hint': 'selbststaendige', 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24098,telc Deutsch,telc deutsch,exam,de,DE,0.65,2,"{'domain': 'sprache', 'priority': 80, 'entity_type_hint': 'exam'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24126,welpentraining plan für welpenbesitzer,welpentraining plan fuer welpenbesitzer,topic,de,DE,0.6,1,"{'domain': 'haustiere', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 80, 'subdomain': 'haustiere_sub_3', 'risk_level': 'low', 'format_hint': 'planer', 'macro_domain': 'haustiere', 'micro_domain': 'welpentraining plan für welpenbesitzer', 'problem_hint': 'welpen richtig sozialisieren', 'audience_hint': 'tierhalter', 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24127,Ablenkung,ablenkung,problem,de,DE,0.6,1,"{'domain': 'organisation', 'priority': 80, 'entity_type_hint': 'problem'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24128,Burnout,burnout,problem,de,DE,0.6,1,"{'domain': 'gesundheit', 'priority': 80, 'entity_type_hint': 'problem'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24129,Konzentrationsprobleme,konzentrationsprobleme,problem,de,DE,0.6,1,"{'domain': 'lernen', 'priority': 80, 'entity_type_hint': 'problem'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24071,Lehrer,lehrer,profession,de,DE,0.65,2,"{'domain': 'bildung', 'priority': 80, 'entity_type_hint': 'profession'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24130,Schmerztagebuch,schmerztagebuch,topic,de,DE,0.6,1,"{'domain': 'gesundheit', 'priority': 80, 'risk_level': 'high', 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24131,Arztbesuch Notizbuch,arztbesuch,topic,de,DE,0.6,1,"{'domain': 'gesundheit', 'priority': 80, 'risk_level': 'medium', 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24132,pflegekasse briefvorlagen für angehörige,pflegekasse briefvorlagen fuer angehoerige,topic,de,DE,0.6,1,"{'domain': 'pflege', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 80, 'subdomain': 'pflege_sub_6', 'risk_level': 'medium', 'format_hint': 'vorlagenbuch', 'macro_domain': 'pflege', 'micro_domain': 'pflegekasse briefvorlagen für angehörige', 'problem_hint': 'anträge korrekt formulieren', 'audience_hint': 'pflegende_angehoerige', 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24133,notfallordner für gesundheit,notfallordner fuer gesundheit,topic,de,DE,0.6,1,"{'domain': 'gesundheit', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 80, 'subdomain': 'gesundheit_sub_9', 'risk_level': 'medium', 'format_hint': 'arbeitsbuch', 'macro_domain': 'gesundheit', 'micro_domain': 'notfallordner für gesundheit', 'problem_hint': 'wichtige dokumente griffbereit', 'audience_hint': 'senioren', 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24110,Selbstorganisation,selbstorganisation,topic,de,DE,0.65,2,"{'domain': 'business', 'priority': 80, 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24137,KI für Pflegekräfte,ki fuer pflegekraefte,topic,de,DE,0.6,1,"{'domain': 'ki', 'priority': 80, 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24138,ChatGPT für Senioren,chatgpt fuer senioren,topic,de,DE,0.6,1,"{'domain': 'ki', 'priority': 80, 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24139,Wochenplaner,wochenplaner,topic,de,DE,0.6,1,"{'domain': 'haushalt', 'priority': 80, 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24140,Dokumentenmappe,dokumentenmappe,topic,de,DE,0.6,1,"{'domain': 'haushalt', 'priority': 80, 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
23877,Schwangerschaft,schwangerschaft,life_event,de,DE,0.65,2,"{'domain': 'familie', 'priority': 80, 'entity_type_hint': 'context'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24141,Welpentagebuch,welpentagebuch,topic,de,DE,0.6,1,"{'domain': 'haustiere', 'priority': 80, 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24142,für den Pflegealltag,den pflegealltag,topic,de,DE,0.6,1,"{'domain': 'pflege', 'priority': 80, 'entity_type_hint': 'context'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24144,für die Prüfungsvorbereitung,pruefungsvorbereitung,exam,de,DE,0.6,1,"{'domain': 'lernen', 'priority': 80, 'entity_type_hint': 'context'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24145,mit klarer Struktur,klarer struktur,topic,de,DE,0.6,1,"{'domain': 'allgemein', 'priority': 80, 'entity_type_hint': 'context'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
23859,Selbstständige,selbststaendige,audience,de,DE,0.7000000000000001,3,"{'domain': 'business', 'priority': 80, 'entity_type_hint': 'context'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24105,Gemüsegarten,gemuesegarten,hobby,de,DE,0.65,2,"{'domain': 'garten', 'priority': 80, 'entity_type_hint': 'hobby'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24147,Lernplan,lernplan,topic,de,DE,0.6,1,"{'domain': 'lernen', 'priority': 80, 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24148,Sprachen lernen,sprachen lernen,topic,de,DE,0.6,1,"{'domain': 'lernen', 'priority': 80, 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24149,im Berufsalltag,berufsalltag,topic,de,DE,0.6,1,"{'domain': 'arbeit', 'priority': 80, 'entity_type_hint': 'context'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24150,Remote Work,remote work,topic,de,DE,0.6,1,"{'priority': 78, 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24135,Marketing,marketing,topic,de,DE,0.65,2,"{'domain': 'business', 'priority': 78, 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24152,Nebengewerbler,nebengewerbler,audience,de,DE,0.6,1,"{'domain': 'business', 'priority': 78, 'entity_type_hint': 'audience'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24146,Brot backen,brot backen,hobby,de,DE,0.65,2,"{'domain': 'essen', 'priority': 78, 'entity_type_hint': 'hobby'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24153,Lokale Dienstleister,lokale dienstleister,audience,de,DE,0.6,1,"{'null': ""['dienstleistung', 'de', 'DE', '']"", 'domain': 'business', 'priority': 78, 'entity_type_hint': 'audience'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24154,Einsamkeit im Alter,einsamkeit im alter,topic,de,DE,0.6,1,"{'priority': 78, 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24155,Lehrer,lehrer,audience,de,DE,0.6,1,"{'domain': 'bildung', 'priority': 78, 'entity_type_hint': 'audience'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24156,Schichtarbeiter,schichtarbeiter,audience,de,DE,0.6,1,"{'domain': 'arbeit', 'priority': 78, 'entity_type_hint': 'audience'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24157,Digitalisierung Senioren,digitalisierung senioren,topic,de,DE,0.6,1,"{'priority': 78, 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24158,Seniorenheim,seniorenheim,topic,de,DE,0.6,1,"{'priority': 78, 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24160,Trennung Kinder,trennung kinder,topic,de,DE,0.6,1,"{'priority': 78, 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24161,gehaltsverhandlung training für berufstätige,gehaltsverhandlung training fuer berufstaetige,topic,de,DE,0.6,1,"{'domain': 'karriere', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 78, 'subdomain': 'karriere_sub_4', 'risk_level': 'low', 'format_hint': 'arbeitsbuch', 'macro_domain': 'karriere', 'micro_domain': 'gehaltsverhandlung training für berufstätige', 'problem_hint': 'selbstbewusst verhandeln', 'audience_hint': 'berufstaetige', 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24166,hausaufgabenplaner für grundschüler,hausaufgabenplaner fuer grundschueler,topic,de,DE,0.6,1,"{'domain': 'schule', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 78, 'subdomain': 'schule_sub_2', 'risk_level': 'low', 'format_hint': 'planer', 'macro_domain': 'schule', 'micro_domain': 'hausaufgabenplaner für grundschüler', 'problem_hint': 'hausaufgaben strukturiert erledigen', 'audience_hint': 'eltern', 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24168,steuererklärung checkliste für arbeitnehmer,steuererklaerung checkliste fuer arbeitnehmer,topic,de,DE,0.6,1,"{'domain': 'finanzen', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 78, 'subdomain': 'finanzen_sub_6', 'risk_level': 'low', 'format_hint': 'checkliste', 'macro_domain': 'finanzen', 'micro_domain': 'steuererklärung checkliste für arbeitnehmer', 'problem_hint': 'nichts vergessen bei der steuer', 'audience_hint': 'berufstaetige', 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24169,Psychotherapeut,psychotherapeut,profession,de,DE,0.6,1,"{'domain': 'gesundheit', 'priority': 78, 'entity_type_hint': 'profession'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24170,schuldenfrei planer für erwachsene,schuldenfrei planer fuer erwachsene,topic,de,DE,0.6,1,"{'domain': 'finanzen', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 78, 'subdomain': 'finanzen_sub_3', 'risk_level': 'medium', 'format_hint': 'planer', 'macro_domain': 'finanzen', 'micro_domain': 'schuldenfrei planer für erwachsene', 'problem_hint': 'schulden systematisch abbauen', 'audience_hint': 'erwachsene', 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24172,kundengewinnung arbeitsbuch für selbstständige,kundengewinnung arbeitsbuch fuer selbststaendige,topic,de,DE,0.6,1,"{'domain': 'business', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 78, 'subdomain': 'business_sub_5', 'risk_level': 'medium', 'format_hint': 'arbeitsbuch', 'macro_domain': 'business', 'micro_domain': 'kundengewinnung arbeitsbuch für selbstständige', 'problem_hint': 'neue kunden systematisch gewinnen', 'audience_hint': 'selbststaendige', 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24173,Durchschlafen,durchschlafen,topic,de,DE,0.6,1,"{'priority': 78, 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24165,Industriemechaniker,industriemechaniker,profession,de,DE,0.65,2,"{'null': ""['mechanik', 'DE', '', '']"", 'domain': 'industrie', 'priority': 78, 'entity_type_hint': 'profession'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24174,Haushaltsplan,haushaltsplan,topic,de,DE,0.6,1,"{'priority': 78, 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24176,canva vorlagen für kleinunternehmer,canva vorlagen fuer kleinunternehmer,topic,de,DE,0.6,1,"{'domain': 'software', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 78, 'subdomain': 'software_sub_4', 'risk_level': 'low', 'format_hint': 'vorlagenbuch', 'macro_domain': 'software', 'micro_domain': 'canva vorlagen für kleinunternehmer', 'problem_hint': 'social media grafiken erstellen', 'audience_hint': 'kleinunternehmer', 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24177,adhs berufsalltag für berufstätige,adhs berufsalltag fuer berufstaetige,topic,de,DE,0.6,1,"{'domain': 'adhs', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 78, 'subdomain': 'adhs_sub_5', 'risk_level': 'medium', 'format_hint': 'arbeitsbuch', 'macro_domain': 'adhs', 'micro_domain': 'adhs berufsalltag für berufstätige', 'problem_hint': 'produktiv trotz adhs', 'audience_hint': 'berufstaetige', 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24181,katzeneingewöhnung checkliste für katzenhalter,katzeneingewoehnung checkliste fuer katzenhalter,topic,de,DE,0.6,1,"{'domain': 'haustiere', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 78, 'subdomain': 'haustiere_sub_6', 'risk_level': 'low', 'format_hint': 'checkliste', 'macro_domain': 'haustiere', 'micro_domain': 'katzeneingewöhnung checkliste für katzenhalter', 'problem_hint': 'katze stressfrei eingewöhnen', 'audience_hint': 'tierhalter', 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24167,Krafttraining,krafttraining,hobby,de,DE,0.65,2,"{'domain': 'sport', 'priority': 78, 'entity_type_hint': 'hobby'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24182,fitness tagebuch für anfänger,fitness tagebuch fuer anfaenger,topic,de,DE,0.6,1,"{'domain': 'fitness_sport', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 78, 'subdomain': 'fitness_sport_sub_1', 'risk_level': 'low', 'format_hint': 'tagebuch', 'macro_domain': 'fitness_sport', 'micro_domain': 'fitness tagebuch für anfänger', 'problem_hint': 'fortschritte dokumentieren', 'audience_hint': 'anfaenger', 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24184,Seniorenheim finden,seniorenheim finden,topic,de,DE,0.6,1,"{'domain': 'senioren', 'priority': 78, 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24187,Heimwerken,heimwerken,hobby,de,DE,0.6,1,"{'priority': 78, 'entity_type_hint': 'hobby'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24188,Aufschieben,aufschieben,problem,de,DE,0.6,1,"{'domain': 'organisation', 'priority': 78, 'entity_type_hint': 'problem'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24189,Digitale Ablenkung,digitale ablenkung,problem,de,DE,0.6,1,"{'null': ""['digital', 'de', 'DE', '']"", 'domain': 'organisation', 'priority': 78, 'entity_type_hint': 'problem'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24143,Fotografie,fotografie,hobby,de,DE,0.65,2,"{'domain': 'kreativ', 'priority': 78, 'entity_type_hint': 'hobby'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24186,Kräutergarten,kraeutergarten,hobby,de,DE,0.65,2,"{'domain': 'garten', 'priority': 78, 'entity_type_hint': 'hobby'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24190,Kopfschmerzen,kopfschmerzen,problem,de,DE,0.6,1,"{'domain': 'gesundheit', 'priority': 78, 'entity_type_hint': 'problem'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24191,Pferde,pferde,object,de,DE,0.6,1,"{'priority': 78, 'entity_type_hint': 'object'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24192,Gelenkschmerzen,gelenkschmerzen,problem,de,DE,0.6,1,"{'domain': 'gesundheit', 'priority': 78, 'entity_type_hint': 'problem'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24193,pflegeheim vergleich für familien,pflegeheim vergleich fuer familien,topic,de,DE,0.6,1,"{'domain': 'pflege', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 78, 'subdomain': 'pflege_sub_9', 'risk_level': 'medium', 'format_hint': 'checkliste', 'macro_domain': 'pflege', 'micro_domain': 'pflegeheim vergleich für familien', 'problem_hint': 'richtiges heim finden', 'audience_hint': 'familien', 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24194,Kundenkommunikation,kundenkommunikation,problem,de,DE,0.6,1,"{'domain': 'arbeit', 'priority': 78, 'entity_type_hint': 'problem'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24195,Wohnungskauf,wohnungskauf,life_event,de,DE,0.6,1,"{'priority': 78, 'entity_type_hint': 'life_event'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24196,Reha,reha,life_event,de,DE,0.6,1,"{'priority': 78, 'entity_type_hint': 'life_event'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24197,Erbschaft,erbschaft,life_event,de,DE,0.6,1,"{'priority': 78, 'entity_type_hint': 'life_event'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24198,Hundebegegnungen,hundebegegnungen,problem,de,DE,0.6,1,"{'domain': 'haustiere', 'priority': 78, 'entity_type_hint': 'problem'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24199,Arbeitslosigkeit,arbeitslosigkeit,life_event,de,DE,0.6,1,"{'priority': 78, 'entity_type_hint': 'life_event'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24200,Migräne Tagebuch,migraene,topic,de,DE,0.6,1,"{'domain': 'gesundheit', 'priority': 78, 'risk_level': 'high', 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24081,Gedächtnistraining,gedaechtnistraining,topic,de,DE,0.65,2,"{'domain': 'lernen', 'priority': 78, 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24201,Stimmungstagebuch,stimmungstagebuch,topic,de,DE,0.6,1,"{'domain': 'gesundheit', 'priority': 78, 'risk_level': 'high', 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24202,Trainingsplaner,trainingsplaner,topic,de,DE,0.6,1,"{'domain': 'sport', 'priority': 78, 'risk_level': 'low', 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24122,Steuerberater,steuerberater,profession,de,DE,0.65,2,"{'domain': 'finanzen', 'priority': 78, 'entity_type_hint': 'profession'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24203,gemüsegarten planer für anfänger,gemuesegarten planer fuer anfaenger,topic,de,DE,0.6,1,"{'domain': 'garten', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 78, 'subdomain': 'garten_sub_1', 'risk_level': 'low', 'format_hint': 'planer', 'macro_domain': 'garten', 'micro_domain': 'gemüsegarten planer für anfänger', 'problem_hint': 'eigenes gemüse anbauen', 'audience_hint': 'anfaenger', 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24178,Hauptschulabschluss,hauptschulabschluss,exam,de,DE,0.65,2,"{'domain': 'schule', 'priority': 78, 'entity_type_hint': 'exam'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24180,Sachkundeprüfung,sachkundepruefung,exam,de,DE,0.65,2,"{'domain': 'beruf', 'priority': 78, 'entity_type_hint': 'exam'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24185,Goethe-Zertifikat,goethezertifikat,exam,de,DE,0.65,2,"{'domain': 'sprache', 'priority': 78, 'entity_type_hint': 'exam'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24151,Zeitmanagement,zeitmanagement,topic,de,DE,0.65,2,"{'domain': 'business', 'priority': 78, 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24206,umsatzsteuer voranmeldung für selbstständige,umsatzsteuer voranmeldung fuer selbststaendige,topic,de,DE,0.6,1,"{'domain': 'steuern', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 78, 'subdomain': 'steuern_sub_2', 'risk_level': 'medium', 'format_hint': 'arbeitsbuch', 'macro_domain': 'steuern', 'micro_domain': 'umsatzsteuer voranmeldung für selbstständige', 'problem_hint': 'ustva richtig abgeben', 'audience_hint': 'selbststaendige', 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24207,migräne tagebuch für erwachsene,migraene tagebuch fuer erwachsene,topic,de,DE,0.6,1,"{'domain': 'gesundheit', 'source': 'micro_domain_catalog_2k_de_v2', 'priority': 78, 'subdomain': 'gesundheit_sub_5', 'risk_level': 'low', 'format_hint': 'tagebuch', 'macro_domain': 'gesundheit', 'micro_domain': 'migräne tagebuch für erwachsene', 'problem_hint': 'trigger identifizieren', 'audience_hint': 'erwachsene', 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24209,KI für Immobilienmakler,ki fuer immobilienmakler,topic,de,DE,0.6,1,"{'domain': 'ki', 'priority': 78, 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
24210,Lerntechniken,lerntechniken,topic,de,DE,0.6,1,"{'domain': 'lernen', 'priority': 78, 'entity_type_hint': 'topic'}",2026-07-16 03:47:19.134671+00:00,2026-07-16 03:47:19.134671+00:00
